,POINT_ID,LC1,LU1,geometry,NUTS0
387,48603030,C21,U120,POINT (682467.612633871 5556450.926665157),CZ
388,47643070,C21,U420,POINT (589349.7846187606 5602907.101595881),CZ
389,46783070,E20,U111,POINT (503543.0134385253 5608782.492067119),CZ
390,48442894,B82,U111,POINT (657351.8291733119 5421961.753545113),CZ
391,45883042,B35,U111,POINT (411870.5296939066 5586990.91989334),CZ
392,46883092,C21,U120,POINT (515009.9677425908 5630032.438289112),CZ
393,49042994,B11,U111,POINT (723975.0334057695 5517531.843994685),CZ
394,45523040,C10,U120,POINT (375823.3634887086 5587439.933912286),CZ
395,47043068,B32,U111,POINT (529346.6745030029 5605014.250047988),CZ
396,47602882,B16,U111,POINT (572730.3542838807 5415751.402247255),CZ
397,46142868,C21,U120,POINT (426173.1863110928 5411690.295444886),CZ
398,48262956,B16,U111,POINT (643539.1249378115 5485013.796122884),CZ
399,46642910,E20,U111,POINT (478833.035936459 5450200.861137162),CZ
400,46883066,C21,U120,POINT (513248.6787736694 5604112.463591495),CZ
401,46262960,E20,U111,POINT (444267.6924799156 5502638.402924683),CZ
402,47122940,E20,U111,POINT (528715.7020181185 5476854.872230303),CZ
403,48963006,C33,U120,POINT (716795.1910750588 5530047.155248509),CZ
404,46903082,E20,U420,POINT (516327.3533879162 5619926.768381372),CZ
405,47383016,C22,U120,POINT (559757.5216857572 5550853.395550978),CZ
406,47662916,B11,U111,POINT (580984.5369308696 5449242.768959815),CZ
407,45222990,E20,U111,POINT (342533.6200863133 5539594.100183362),CZ
408,49103016,C31,U120,POINT (731454.0265729213 5539051.99456426),CZ
409,46942916,B16,U111,POINT (509157.0140728788 5454148.231483307),CZ
410,47082912,E20,U111,POINT (522855.4075366526 5449207.944375963),CZ
411,48082890,B11,U111,POINT (621156.4590661573 5420444.979621221),CZ
412,47222952,E20,U111,POINT (539494.8430226591 5488138.455691176),CZ
413,47742980,C31,U120,POINT (593255.9843672585 5512503.491953512),CZ
414,46562952,G11,U130,POINT (473656.8697793405 5492626.476920683),CZ
415,48222988,B16,U111,POINT (641698.2667887501 5517190.520499771),CZ
416,48863002,E20,U420,POINT (706538.3341243363 5526748.164809727),CZ
417,47103062,E20,U111,POINT (534926.856684266 5598623.174257056),CZ
418,46343038,E20,U111,POINT (457487.5552800992 5579875.290748459),CZ
419,48623026,C10,U120,POINT (684194.1449400748 5552325.846977267),CZ
420,46242904,E20,U111,POINT (438536.8719301446 5446923.687557899),CZ
421,46183048,B11,U111,POINT (442201.6082657384 5590934.906321395),CZ
422,46982902,E20,U111,POINT (512213.7834936624 5439916.041192584),CZ
423,47362920,C21,U120,POINT (551321.4207121715 5455278.341821561),CZ
424,46382842,C21,U120,POINT (448388.4669609276 5384137.770331518),CZ
425,46583054,C23,U120,POINT (482509.0527183354 5594194.285012783),CZ
426,45043022,C21,U120,POINT (326724.4223803951 5572735.45473607),CZ
427,46463086,C21,U120,POINT (472703.4137990844 5626916.683150683),CZ
428,46322998,D20,U420,POINT (452800.1787569983 5540125.663170436),CZ
429,48322878,B32,U111,POINT (644306.5933054897 5406832.959001494),CZ
430,45962970,E20,U111,POINT (415012.5367369029 5514642.871096848),CZ
431,47502944,B51,U111,POINT (566893.8209405359 5478252.452032036),CZ
432,48282988,B16,U111,POINT (647687.2616242445 5516778.783780199),CZ
433,45622988,G21,U420,POINT (382302.9636762104 5534896.195313126),CZ
434,45003018,C23,U120,POINT (322464.5691434776 5569015.145767175),CZ
435,45843068,E20,U111,POINT (409636.2610420489 5613191.213663985),CZ
436,46702880,E20,U111,POINT (482821.9620607874 5419876.112905007),CZ
437,47902968,B11,U111,POINT (608416.1305931765 5499445.169671797),CZ
438,47862980,E10,U361,POINT (605230.7789635224 5511682.324202136),CZ
439,45522922,B15,U111,POINT (367918.6115408954 5469732.868777977),CZ
440,46362992,F10,U140,POINT (456387.3045142884 5533871.036919454),CZ
441,48223008,E10,U370,POINT (643045.9551449503 5537128.686894579),CZ
442,49242972,E20,U111,POINT (742468.0694155779 5494216.538392337),CZ
443,47622932,B32,U111,POINT (578063.3589222719 5465468.695919471),CZ
444,48843000,C10,U120,POINT (704406.0998916025 5524891.975934648),CZ
445,46682996,B32,U111,POINT (488576.8285352579 5535684.900683708),CZ
446,48122900,B11,U111,POINT (625815.8402912022 5430141.488639697),CZ
447,46582866,C23,U120,POINT (469924.2363153508 5406725.552387115),CZ
448,48442984,B11,U111,POINT (663389.6712704647 5511692.322065924),CZ
449,46503004,B33,U111,POINT (471158.7746009564 5544885.605596216),CZ
450,46923040,E20,U111,POINT (515482.217184098 5577918.980811075),CZ
451,48882988,Bx1,U111,POINT (707591.0815128543 5512652.794398441),CZ
452,48862988,C33,U120,POINT (705593.8434054579 5512790.584727214),CZ
453,44883014,C21,U120,POINT (310222.8386595772 5565835.045315186),CZ
454,48482984,C23,U120,POINT (667382.871420544 5511417.456748221),CZ
455,46022934,C31,U120,POINT (418591.7135724374 5478331.708118283),CZ
456,45622926,B14,U111,POINT (378159.8929153215 5473050.104363125),CZ
457,47143040,E20,U111,POINT (537430.8722306552 5576418.063385403),CZ
458,48403046,C10,U120,POINT (663581.8263798704 5573774.778602829),CZ
459,48682950,B52,U111,POINT (685062.9504149969 5476144.642347745),CZ
460,48742984,C33,U120,POINT (693341.5113214849 5509629.091235182),CZ
461,46602866,A11,U361,POINT (471918.9661283965 5406590.298115093),CZ
462,46222998,A11,U317,POINT (442825.068870507 5540804.497479841),CZ
463,48702974,E20,U111,POINT (688674.019779656 5499934.73555358),CZ
464,47703022,B21,U111,POINT (592092.5595112761 5554647.384861166),CZ
465,48142886,B16,U111,POINT (626876.9786086174 5416045.242623045),CZ
466,47542982,B32,U111,POINT (573433.8860617781 5515864.662467323),CZ
467,45282998,E30,U112,POINT (349055.9415524621 5547169.807523216),CZ
468,45783014,C33,U120,POINT (400009.4325957376 5559745.149378127),CZ
469,45362986,E20,U111,POINT (356232.1244519997 5534658.32147153),CZ
470,45943040,D10,U420,POINT (417720.9068000266 5584588.845115201),CZ
471,45882944,E20,U111,POINT (405294.5393315027 5489251.58426289),CZ
472,46442888,F40,U111,POINT (457421.1751625066 5429614.112572066),CZ
473,49142954,C31,U120,POINT (731267.1528424937 5476960.242409071),CZ
474,48162940,A11,U370,POINT (632484.7716621829 5469748.263569135),CZ
475,49262962,C21,U120,POINT (743792.0422763056 5484107.558738057),CZ
476,45563002,C21,U120,POINT (377256.9894696432 5549266.484380508),CZ
477,48443000,C21,U120,POINT (664467.7923628176 5527643.161598513),CZ
478,47502880,C10,U120,POINT (562620.9250840462 5414439.369336034),CZ
479,46963006,B32,U111,POINT (517181.4722758757 5543749.045542118),CZ
480,47723076,E20,U111,POINT (597739.8633455769 5608340.601646099),CZ
481,48102988,C10,U120,POINT (629720.9481276389 5518013.534186628),CZ
482,47022974,C21,U120,POINT (521017.2283078929 5511435.756451324),CZ
483,47643074,B11,U111,POINT (589620.7805761772 5606894.434725322),CZ
484,45683008,B16,U111,POINT (389630.6779700687 5554438.574549974),CZ
485,45843004,B11,U111,POINT (405322.5271339246 5549365.105054029),CZ
486,46642912,H11,U420,POINT (478966.2811460399 5452195.354988268),CZ
487,46862910,C10,U120,POINT (500777.0701456338 5448708.507018942),CZ
488,47303012,E20,U111,POINT (551506.0994101546 5547411.947214159),CZ
489,46123054,B13,U111,POINT (436621.4790717767 5597325.929699589),CZ
490,46282952,B16,U111,POINT (445727.5873331666 5494524.782851338),CZ
491,46522962,E20,U111,POINT (470336.0881450177 5502869.738902585),CZ
492,45302956,C22,U120,POINT (348239.4779319604 5505134.276781052),CZ
493,46962958,B11,U111,POINT (513959.2654703006 5495891.261335773),CZ
494,45462930,B14,U111,POINT (362466.1995839001 5478117.797373706),CZ
495,46603002,B52,U111,POINT (480999.7009078834 5542211.488046253),CZ
496,48323044,C10,U120,POINT (655459.9914361817 5572330.13062442),CZ
497,46683014,B16,U111,POINT (489787.3324336826 5553632.019225364),CZ
498,46523058,H11,U420,POINT (476793.8981556172 5598591.169328899),CZ
499,46182970,E10,U120,POINT (436957.2329300121 5513153.109200382),CZ
500,46543066,C22,U120,POINT (479329.9605758 5606431.050654449),CZ
501,47063002,B16,U111,POINT (526888.6474125898 5539079.553113549),CZ
502,44883004,E20,U111,POINT (309551.1981730367 5555857.138384576),CZ
503,46302976,B13,U111,POINT (449329.0510568219 5518323.079242182),CZ
504,47722924,C21,U120,POINT (587505.8317644049 5456809.08348472),CZ
505,47242970,E20,U111,POINT (542696.648293059 5505948.560311542),CZ
506,45162930,C21,U120,POINT (332539.2506354279 5480134.936994446),CZ
507,46803016,B13,U111,POINT (501892.9044757402 5554809.071404594),CZ
508,47242966,B32,U111,POINT (542428.3510142204 5501960.517449391),CZ
509,45243004,E20,U111,POINT (345468.1463045757 5553425.735484281),CZ
510,45762910,C10,U120,POINT (391059.6771547722 5456146.093017383),CZ
511,48702946,B13,U111,POINT (686791.0345368504 5472018.878508371),CZ
512,46683076,B13,U111,POINT (493973.0316469071 5615446.388657605),CZ
513,46962976,B11,U111,POINT (515165.8591573011 5513838.377496571),CZ
514,47663076,E20,U111,POINT (591752.1721656641 5608751.236900098),CZ
515,48322928,B13,U111,POINT (647649.6470314591 5456686.062000736),CZ
516,48703014,E20,U111,POINT (691371.3403658061 5539812.741204777),CZ
517,48722954,B13,U111,POINT (689325.4630148057 5479857.227131623),CZ
518,45283038,H12,U420,POINT (351745.8341359183 5587072.239564352),CZ
519,49243010,C10,U120,POINT (745033.2995441582 5532104.225554658),CZ
520,49402982,C10,U120,POINT (759126.6006486046 5503081.284573585),CZ
521,46542988,C23,U120,POINT (474074.0661555397 5528659.862467793),CZ
522,48303002,E20,U111,POINT (650626.9480279112 5530598.318395872),CZ
523,47503076,C21,U120,POINT (575785.8264862213 5609845.835464451),CZ
524,46242996,B11,U111,POINT (444685.7710057848 5538674.355349364),CZ
525,46622966,C33,U120,POINT (480578.9714595183 5506179.445724246),CZ
526,44803008,C21,U120,POINT (301837.5815316964 5560388.337121913),CZ
527,46982962,B32,U111,POINT (516222.3575752515 5499743.447710128),CZ
528,45543014,E20,U111,POINT (376068.1054169885 5561371.281407035),CZ
529,46482856,E20,U111,POINT (459288.0530055262 5397427.372012072),CZ
530,46342906,C21,U120,POINT (448644.0198458792 5448242.56272343),CZ
531,47083048,C33,U120,POINT (531985.0130007836 5584802.948629954),CZ
532,45802964,A11,U226,POINT (398651.1075812034 5509740.68330308),CZ
533,46922968,B16,U111,POINT (510639.0558414371 5506134.170548866),CZ
534,48322872,E20,U111,POINT (643906.3889524476 5400850.261216512),CZ
535,48942922,C10,U120,POINT (709143.4506276038 5446435.001181359),CZ
536,47322896,C21,U120,POINT (545729.9337845941 5431620.3234778),CZ
537,48182870,E10,U370,POINT (629801.6949527608 5399817.133451852),CZ
538,45843026,Bx1,U111,POINT (406802.1300994861 5571306.046708182),CZ
539,47502922,E20,U111,POINT (565422.1565537341 5456317.609100951),CZ
540,49083020,B16,U111,POINT (729726.7901185451 5543177.808959231),CZ
541,48602926,C10,U120,POINT (675465.294655797 5452766.864209604),CZ
542,48142980,C10,U120,POINT (633174.9432144457 5509763.863791379),CZ
543,46502856,B11,U111,POINT (461282.7323993972 5397292.296443066),CZ
544,46202844,C21,U120,POINT (430569.0684743492 5387345.530386089),CZ
545,45942962,C21,U120,POINT (412482.2155066708 5506799.295538954),CZ
546,47862920,B52,U111,POINT (601207.6039495068 5451863.422805259),CZ
547,47882918,B11,U111,POINT (603069.5403615537 5449732.481625851),CZ
548,46162938,B16,U111,POINT (432822.8983449124 5481374.779919052),CZ
549,48523042,C10,U120,POINT (675291.7289131754 5568963.270166458),CZ
550,47203000,E20,U111,POINT (540721.3282759051 5536130.945023128),CZ
551,47043064,E20,U111,POINT (529075.9970890711 5601026.622403953),CZ
552,46082874,E20,U111,POINT (420586.6274425528 5418079.582455933),CZ
553,48843010,B11,U111,POINT (705081.2332449979 5534861.531664625),CZ
554,45982918,B13,U111,POINT (413535.6806470083 5462643.005452011),CZ
555,45422924,A11,U370,POINT (358076.5652962138 5472400.913174631),CZ
556,47103042,B16,U111,POINT (533575.1385634303 5578684.913295017),CZ
557,48503006,E20,U111,POINT (670862.4907765994 5533212.421724281),CZ
558,45662998,C31,U120,POINT (386963.9948191958 5544599.934656202),CZ
559,47423016,A21,U370,POINT (563748.5877482471 5550580.173038675),CZ
560,45222938,B11,U111,POINT (339057.7898099716 5487713.904496175),CZ
561,46123066,C10,U120,POINT (437432.4500554971 5609291.67949689),CZ
562,46723110,E20,U111,POINT (500269.487160924 5649069.530376492),CZ
563,47722904,D10,U370,POINT (586169.5475187722 5436868.011527659),CZ
564,47683040,E20,U111,POINT (591311.9427426292 5572727.946673833),CZ
565,47462980,B13,U111,POINT (565317.3871747603 5514417.195928501),CZ
566,47842924,C33,U120,POINT (599479.475639853 5455988.396974009),CZ
567,46183082,A22,U312,POINT (444500.5975633229 5624836.979010462),CZ
568,48163032,E20,U370,POINT (638677.044598308 5561465.350381477),CZ
569,47762876,B11,U111,POINT (588293.6162563182 5408675.829778903),CZ
570,48202976,E20,U111,POINT (638894.4960624881 5505364.582776288),CZ
571,46243082,E20,U111,POINT (450485.9371905438 5624428.167018101),CZ
572,48142988,B13,U111,POINT (633713.2905922217 5517739.264074893),CZ
573,48422906,B32,U111,POINT (656157.9649549657 5434064.119372251),CZ
574,47822922,C21,U120,POINT (597350.0489754075 5454131.170564326),CZ
575,47623076,A11,U370,POINT (587760.4749262325 5609024.944801457),CZ
576,48763002,B11,U111,POINT (696552.410860711 5527436.651326043),CZ
577,47962918,C10,U120,POINT (611052.4400101297 5449184.783485694),CZ
578,48482976,B11,U111,POINT (666844.292553714 5503441.887668823),CZ
579,46803012,B32,U111,POINT (501623.6259108369 5550820.989766102),CZ
580,47462910,B16,U111,POINT (560630.0830515842 5444625.635147621),CZ
581,47583052,A11,U370,POINT (582144.1314805428 5585374.334179886),CZ
582,48882950,C10,U120,POINT (705032.5688272634 5474766.568046505),CZ
583,46103024,E10,U420,POINT (432603.3026953157 5567546.516753341),CZ
584,46883044,B32,U111,POINT (511761.7154441216 5582179.586539756),CZ
585,47762970,B13,U111,POINT (594579.8660924613 5502397.215274478),CZ
586,47342880,C10,U120,POINT (546659.7002291074 5415529.701684617),CZ
587,46162868,C21,U350,POINT (428167.8962527119 5411555.534841636),CZ
588,45603026,B11,U111,POINT (382860.8408383174 5572933.787280085),CZ
589,47622880,E10,U370,POINT (574592.4703789821 5413620.621614643),CZ
590,45863062,A11,U370,POINT (411225.7405192404 5607071.779361633),CZ
591,45643060,C31,U120,POINT (389144.1736701707 5606572.614383294),CZ
592,48482992,F40,U120,POINT (667921.8035443088 5519392.941254003),CZ
593,48262936,C33,U350,POINT (642197.215984392 5465074.099354256),CZ
594,45382950,B11,U111,POINT (355819.4669314621 5498609.401712684),CZ
595,49122970,C21,U120,POINT (730346.9659864015 5493051.286644641),CZ
596,46103060,E20,U111,POINT (435031.7496954437 5603444.915923399),CZ
597,49243002,E20,U111,POINT (744492.6438597377 5524128.002413229),CZ
598,48642918,B32,U111,POINT (678922.3028213363 5444515.10697291),CZ
599,46463026,A11,U370,POINT (468649.2030765693 5567093.799177109),CZ
600,45022958,C21,U120,POINT (320439.3552344709 5509014.704885511),CZ
601,48782984,B32,U111,POINT (697335.605749005 5509353.687566744),CZ
602,48803008,B32,U111,POINT (700951.7263026671 5533143.00647144),CZ
603,46942940,B21,U111,POINT (510759.6876524687 5478079.565859686),CZ
604,45863014,C32,U120,POINT (407989.7168574075 5559202.740771244),CZ
605,49123016,Bx1,U111,POINT (733451.7699223242 5538914.094797802),CZ
606,46723070,E20,U420,POINT (497557.3053788647 5609191.760870743),CZ
607,46202990,C10,U120,POINT (440292.9728565957 5532962.46933309),CZ
608,47362976,B11,U111,POINT (555071.4915572687 5511111.964399614),CZ
609,47322992,B11,U111,POINT (552155.6456304267 5527336.477007844),CZ
610,45822900,C21,U120,POINT (396379.6425487458 5445766.4847855),CZ
611,45722984,B75,U113,POINT (392010.1666143909 5530230.067020922),CZ
612,47683014,B32,U111,POINT (589557.3021401182 5546809.082992189),CZ
613,47682916,B32,U111,POINT (582980.016050268 5449106.116345624),CZ
614,48163050,C10,U120,POINT (639894.1992916344 5579408.771542124),CZ
615,48342996,B53,U111,POINT (654215.4313477761 5524342.262145733),CZ
616,45902924,E20,U111,POINT (405955.7468799592 5469167.564374787),CZ
617,47182964,B15,U111,POINT (536308.4056078586 5500375.456395341),CZ
618,46263020,E20,U370,POINT (448294.4298608113 5562470.849407986),CZ
619,45262948,A21,U111,POINT (343715.0463811288 5497422.107085338),CZ
620,47442918,B11,U111,POINT (559168.9348786033 5452738.691854749),CZ
621,45783056,E20,U140,POINT (402839.9104372208 5601632.073161988),CZ
622,46123000,B11,U111,POINT (432984.3059854822 5543477.475869683),CZ
623,46422974,E20,U111,POINT (461164.9434939165 5515514.56009064),CZ
624,46362920,C22,U120,POINT (451571.1971460788 5462069.884204089),CZ
625,48662934,B13,U111,POINT (681991.8501494935 5460330.058950834),CZ
626,45903032,B41,U111,POINT (413191.4970344079 5576882.48998971),CZ
627,47723004,B32,U111,POINT (592875.0383355319 5536566.448702931),CZ
628,47022996,B22,U111,POINT (522494.6457821791 5533370.200809348),CZ
629,45263016,C21,U120,POINT (348269.6641701835 5565261.567264169),CZ
630,45582978,E30,U111,POINT (377642.6833485269 5525191.862386394),CZ
631,48942934,A11,U227,POINT (709948.9253850746 5458399.894605798),CZ
632,48962980,E20,U120,POINT (715040.9905564466 5504125.461305063),CZ
633,46903030,E20,U370,POINT (512812.3180597568 5568085.659069765),CZ
634,46982982,B32,U111,POINT (517563.7079881072 5519684.436326255),CZ
635,48062962,E30,U312,POINT (623980.722496685 5492367.362519195),CZ
636,47123046,A22,U312,POINT (535840.6696044158 5582536.091307607),CZ
637,46922962,B32,U111,POINT (510236.9643303838 5500151.728445706),CZ
638,47362996,B22,U111,POINT (556415.5184396048 5531051.269929275),CZ
639,47262974,B13,U111,POINT (544960.3751941645 5509800.188613877),CZ
640,46143000,B11,U111,POINT (434979.3264612181 5543341.788035038),CZ
641,46722900,C23,U120,POINT (486146.6543247345 5439686.086441021),CZ
642,48483034,C21,U120,POINT (670756.9685442904 5561262.975736588),CZ
643,45883006,A11,U370,POINT (409447.002703847 5551088.645179872),CZ
644,46582926,B11,U111,POINT (473914.9937685698 5466563.415225532),CZ
645,47023054,A22,U312,POINT (526404.3903702173 5591193.970376122),CZ
646,47243032,B52,U111,POINT (546868.0327447257 5567760.073793212),CZ
647,45142944,E10,U111,POINT (331476.898569645 5494238.440056604),CZ
648,47542938,B16,U111,POINT (570483.0123803115 5471997.229161119),CZ
649,47163050,C33,U120,POINT (540101.7443508753 5586250.667005029),CZ
650,49063000,C10,U120,POINT (726377.6375496888 5523375.918199294),CZ
651,48983018,B71,U113,POINT (719603.5126579651 5541872.981032351),CZ
652,48383020,E20,U420,POINT (659827.5314752803 5547993.289879804),CZ
653,45942900,E30,U412,POINT (408348.6916738192 5444958.14326515),CZ
654,45482940,F40,U111,POINT (365127.7494404548 5487959.474291177),CZ
655,46062956,E20,U111,POINT (424050.7113799564 5500003.377680855),CZ
